Unnamed: 0,tweet_text,text,text_processed,polarity,sentimen
159,BLT BBM dari pemerintah sangat membantu meringankan beban masyarakat dan masih banyak manfaat lainnya. Mantap! #BLTBBMBantuMasyarakat #BansosBBMRingankanRakyat #KPMPenyaluranBLTTepatSasaran Banten https://t.co/KlwSLFYl5r,"direct fuel oil cash assistance from the government is very helpful in lightening the burden on the community and there are many other benefits, steady offerings","direct fuel oil cash assistance government helpful lightening burden community many benefits, steady offering",0.25555555555555554,positive
160,sangat terbantu dengan adanya BLT BBM dari pemerintah! Mantap! #BLTBBMBantuMasyarakat #BansosBBMRingankanRakyat #KPMPenyaluranBLTTepatSasaran Banten https://t.co/eP2b0e0TOz,greatly assisted by the existence of direct fuel oil cash assistance from the steady Banten government,greatly assisted existence direct fuel oil cash assistance steady Banten government,0.35555555555555557,positive
161,Penyaluran BLT BBM ini sebagai kepedulian pemerintah terhadap perekonomian masyarakat kurang mampu. Mantap! #BLTBBMBantuMasyarakat #BansosBBMRingankanRakyat #KPMPenyaluranBLTTepatSasaran Banten https://t.co/MKdUUOUYEt,the distribution of direct fuel oil cash assistance is the government's concern for the economy of the less fortunate in Banten,distribution direct fuel oil cash assistance government's concern economy le fortunate Banten,0.25,positive
162,Pemerintah menyalurkan BLT BBM demi wujudkan penggunaan subsidi yang tepat sasaran  Dukung penyaluran BLT #BLTBBMBantuMasyarakat #BansosBBMRingankanRakyat #KPMPenyaluranBLTTepatSasaran #SukseskanKebijakanPemerintah #SubsidiBerkeadilanUntukMasaDepan Sumatera Utara https://t.co/VxfDLV5Koc,the government distributes direct fuel oil cash assistance in order to realize the use of subsidies that are right on target to support the distribution of direct cash assistance in North Sumatra,government distributes direct fuel oil cash assistance order realize use subsidy right target support distribution direct cash assistance North Sumatra,0.16190476190476188,positive
175,Penyesuan Harga BBM di lakukan agar subsidi tepat sasaran  Sulawesi Tengah Dukung Pemerintah #BantuanBBMUntukRakyat #BLTBBMTepatSasaran #SubsidiTepatSasaran https://t.co/iw3Mdkf1aZ,"Fuel price adjustments are being made so that the subsidies are right on target, Sulawesi is being supported by the government","Fuel price adjustment made subsidy right target, Sulawesi supported government",0.2857142857142857,positive
176,Nusa Tenggara Timur Pemerintah sangat bijak dalam mengelola anggaran subsidi BBM kita.. Maju terus Indonesia #BantuanBBMUntukRakyat #BLTBBMTepatSasaran #SubsidiTepatSasaran https://t.co/YZGOHV2yry,"East Nusa Tenggara, the government is very wise in managing our fuel subsidy budget, Indonesia is moving forward","East Nusa Tenggara, government wise managing fuel subsidy budget, Indonesia moving forward",0.7,positive
185,Terus berikan suara dukungan kita terhadap pemerintah agar penyaluran BLT BBM ini dapat lancar #BLTBBMBantuMasyarakat #BansosBBMRingankanRakyat #KPMPenyaluranBLTTepatSasaran #SukseskanKebijakanPemerintah #SubsidiBerkeadilanUntukMasaDepan https://t.co/OVlpH7Zgkc,continue to voice our support for the government so that the distribution of fuel oil cash assistance can run smoothly,continue voice support government distribution fuel oil cash assistance run smoothly,0.4,positive
190,"Pengalihan Subsidi BBM Adalah Upaya Pemerintah untuk kebaikan Bersama Apalagi untuk Masyarakat Jawa Tengah #BantuanBBMUntukRakyat #BLTBBMTepatSasaran #SubsidiTepatSasaran @ Purwokerto, Jawa Tengah, Indonesia https://t.co/S84erDnxIj","The transfer of fuel subsidies is the government's effort for the common good, especially for the people of Central Java in Purwokerto, Central Java, Indonesia","The transfer fuel subsidy government's effort common good, especially people Central Java Purwokerto, Central Java, Indonesia",0.07999999999999999,positive
191,Penyesuaian harga BBM langkah tepat pemerintah. Rakyat indonesia dukung Penyesuaian Harga BBM.   #BantuanBBMUntukRakyat #BLTBBMTepatSasaran #SubsidiTepatSasaran Sumatera Barat https://t.co/BD55Z4v4Fp,Adjustment of fuel prices is the right step for the Indonesian people's government to support the adjustment of West Sumatra's fuel prices,Adjustment fuel price right step Indonesian people's government support adjustment West Sumatra's fuel price,0.2857142857142857,positive
195,KARANGANYAR - Serka Medi Triwibowo Babinsa Koramil 02/Tasikmadu melaksanakan Komsos dengan Bp.Suroso warga dusun Geneng desa Kaling Kec.Tasikmadu membahas tentang kondisi masyarakat terkait bantuan BLT BBM yg diberikan Pemerintah https://t.co/VGzolwEOcy,"Karanganyar Serka Medi Triwibowo Babinsa Koramil Tasikmadu carry out Social Sciences with BP Suroso, residents of Geng Hamlet, Kaling Village, Kec Tasikmadu discuss community conditions related to direct fuel oil cash assistance provided by the government","Karanganyar Serka Medi Triwibowo Babinsa Koramil Tasikmadu carry Social Sciences BP Suroso, resident Geng Hamlet, Kaling Village, Kec Tasikmadu discus community condition related direct fuel oil cash assistance provided government",0.044444444444444446,positive
196,"Antisipasi gejolak kenaikan harga minyak mentah dunia, Pemerintah Indonesia dinilai tepat karena menyesuaikan harga BBM namun untuk menjaga daya beli masyarakat   Papua Barat sudah terima BLTBBM #BLTBBMBantuMasyarakat #BansosBBMRingankanRakyat #KPMPenyaluranBLTTepatSasaran","Anticipating fluctuations in world crude oil prices, the Indonesian government is considered appropriate because it adjusts the price of fuel oil, but to maintain the purchasing power of the people of West Papua, they have received bltbbm","Anticipating fluctuation world crude oil prices, Indonesian government considered appropriate adjusts price fuel oil, maintain purchasing power people West Papua, received bltbbm",-0.09999999999999998,negative
197,atusan Ribu masyarakat di Indonesia sudah menerima manfaat BLT yang secara resmi sudah mulai di Salurkan oleh pemerintah sebagai bentuk relokasi subsidi BBM  Papua Barat sudah terima BLTBBM #BLTBBMBantuMasyarakat #BansosBBMRingankanRakyat #KPMPenyaluranBLTTepatSasaran https://t.co/U5KKF99EjR,"hundreds of thousands of people in Indonesia have received the benefits of direct cash assistance which has officially begun to be distributed by the government as a form of relocation of West Papua fuel oil subsidies, have received bltbbm","hundred thousand people Indonesia received benefit direct cash assistance officially begun distributed government form relocation West Papua fuel oil subsidies, received bltbbm",0.1,positive
204,BLT BBM Bukti Perhatian Pemerintah terhadap Masyarakat Menengah Kebawah. BLT BBM Aceh #BLTBBMBantuMasyarakat #BansosBBMRingankanRakyat #KPMPenyaluranBLTTepatSasaran https://t.co/Qiw2PPSt5W,direct fuel oil cash assistance evidence of the government's attention to the middle and lower class of aceh fuel oil cash direct assistance,direct fuel oil cash assistance evidence government's attention middle lower class aceh fuel oil cash direct assistance,0.06666666666666667,positive
205,BLT BBM Solusi tepat pemerintah alihkan subsidi BBM lebih tepat Sasaran #BLTBBMBantuMasyarakat #BansosBBMRingankanRakyat #KPMPenyaluranBLTTepatSasaran #SukseskanKebijakanPemerintah #SubsidiBerkeadilanUntukMasaDepan Sulawesi Selatan https://t.co/VbCmWYjQO9,fuel oil direct cash assistance is the right solution for the government to divert fuel subsidies to be more targeted in south sulawesi,fuel oil direct cash assistance right solution government divert fuel subsidy targeted south sulawesi,0.19285714285714284,positive
206,Kawal subsidi pemerintah   Daerah Istimewa Yogyakarta Harga BBM Yogyakarta #BantuanBBMUntukRakyat #BLTBBMTepatSasaran #SubsidiTepatSasaran https://t.co/Dg76jRb3Zk,guard the Yogyakarta special regional government subsidy on the price of Yogyakarta fuel oil,guard Yogyakarta special regional government subsidy price Yogyakarta fuel oil,0.35714285714285715,positive
208,Masyarakat Kota Medan Aumatera Utara Dukung kenaikan harga BBM. Percaya dengan kebijakan pemerintah membangun Indonesia lebih Maju  âï¸ð²ð¨ #BantuanBBMUntukRakyat #BLTBBMTepatSasaran #SubsidiTepatSasaran https://t.co/eFO8FnqrEu,"The people of Medan, North Aumatera, support the increase in fuel prices. They believe in government policies to build a more advanced Indonesia","The people Medan, North Aumatera, support increase fuel prices. They believe government policy build advanced Indonesia",0.4,positive
210,Pemerintah lakukan percepatan penyaluran BLT BBM melalui pos agar mudah dijangkau!  Jambi  #BLTBBMBantuMasyarakat #BansosBBMRingankanRakyat #KPMPenyaluranBLTTepatSasaran #SukseskanKebijakanPemerintah #SubsidiBerkeadilanUntukMasaDepan https://t.co/tlOwutFGx2,the government is accelerating the distribution of direct fuel oil cash assistance by post so that it is easily accessible to Jambi,government accelerating distribution direct fuel oil cash assistance post easily accessible Jambi,0.2375,positive
211,Hore! Pemerintah percepat penyaluran BLT BBM untuk membantu masyarakat!  Jambi  #BLTBBMBantuMasyarakat #BansosBBMRingankanRakyat #KPMPenyaluranBLTTepatSasaran #SukseskanKebijakanPemerintah #SubsidiBerkeadilanUntukMasaDepan https://t.co/H9X8cJzFey,"Hooray, the government accelerates the distribution of fuel oil direct cash assistance to help the people of Jambi","Hooray, government accelerates distribution fuel oil direct cash assistance help people Jambi",0.1,positive
213,"Dengan adanya BLT BBM , masyarakat semakin yakin dengan pemerintah!  Jambi  #BLTBBMBantuMasyarakat #BansosBBMRingankanRakyat #KPMPenyaluranBLTTepatSasaran #SukseskanKebijakanPemerintah #SubsidiBerkeadilanUntukMasaDepan https://t.co/ndA2Mi7Gme","with the existence of direct fuel oil cash assistance, the community is increasingly confident in the Jambi government","existence direct fuel oil cash assistance, community increasingly confident Jambi government",0.3,positive
223,Penyesuaian harga BBM langkah tepat pemerintah.  #BantuanBBMUntukRakyat #BLTBBMTepatSasaran #SubsidiTepatSasaran Jawa Barat https://t.co/caG5QG84v4,Adjusting the price of fuel oil is the right step for the West Java government,Adjusting price fuel oil right step West Java government,0.2857142857142857,positive
225,Kebijakan Pemerintah Dalam Melakukan Penyaluran BLT BBM Adalah Langkah Tepat Agar Lebih Tepat Sasaran  -Nusa Tenggara Timur- #BLTBBMBantuMasyarakat #BansosBBMRingankanRakyat #KPMPenyaluranBLTTepatSasaran #SukseskanKebijakanPemerintah #SubsidiBerkeadilanUntukMasaDepan https://t.co/Ke5DWeDAzj,the government's policy of distributing fuel-oil direct cash assistance is the right step to make it more targeted to East Nusa Tenggara,government's policy distributing fuel-oil direct cash assistance right step make targeted East Nusa Tenggara,0.19285714285714284,positive
226,Penyaluran BLT BBM jadi komitmen pemerintah tingkatkan kesejahteraan masyarakat   #BLTBBMBantuMasyarakat #BansosBBMRingankanRakyat #KPMPenyaluranBLTTepatSasaran #SukseskanKebijakanPemerintah #SubsidiBerkeadilanUntukMasaDepan Sumatera Utara https://t.co/HzWjyckNnD,distribution of fuel oil direct cash assistance is the government's commitment to improve the welfare of the people of North Sumatra,distribution fuel oil direct cash assistance government's commitment improve welfare people North Sumatra,0.1,positive
228,"Kebijakan pemerintah mengalihkan subsidi BBM ke BLT sangat tepat, dan berikan dampak positif pada perekonomian masyarakat  #BLTBBMBantuMasyarakat #BansosBBMRingankanRakyat #KPMPenyaluranBLTTepatSasaran #SukseskanKebijakanPemerintah #SubsidiBerkeadilanUntukMasaDepan Sumatera Utara https://t.co/g4wYrb905d",the government's policy of diverting fuel subsidies to direct cash assistance is very appropriate and has a positive impact on the economy of the people of North Sumatra,government's policy diverting fuel subsidy direct cash assistance appropriate positive impact economy people North Sumatra,0.27575757575757576,positive
229,Penyaluran BLT BBM jadi bukti bahwa Pemerintah terus berupaya tingkatkan kesejahteraan masyarakat  Dukung penyaluran BLT #BLTBBMBantuMasyarakat #BansosBBMRingankanRakyat #KPMPenyaluranBLTTepatSasaran #SukseskanKebijakanPemerintah #SubsidiBerkeadilanUntukMasaDepan Sumatera Utara https://t.co/kUaInB8Ql0,the distribution of direct fuel oil cash assistance is proof that the government continues to strive to improve people's welfare to support the distribution of direct cash assistance in North Sumatra,distribution direct fuel oil cash assistance proof government continues strive improve people's welfare support distribution direct cash assistance North Sumatra,0.1,positive
