Unnamed: 0,tweet_text,polarity,sentimen
726,direct fuel oil cash assistance is the government's way so that the less fortunate can still meet the daily needs of the Bangka Belitung Islands,0.08333333333333334,positive
727,immediately disburse direct fuel oil cash assistance at this stage proof of the government's commitment to taking care of me buying the less fortunate people of the Bangka Belitung Islands,0.11111111111111112,positive
728,"be wise to take advantage of direct cash assistance from the special regional government of Yogyakarta, direct cash assistance from Yogyakarta fuel oil",0.3142857142857143,positive
729,"Come on, be wise, take advantage of direct cash assistance from the government, the people of Indonesia, support social assistance, direct fuel oil cash assistance because it is right on target, West Sumatra",0.24380952380952378,positive
734,the fuel oil direct cash assistance program from the government has greatly eased the economic burden on the people of Banten,0.3666666666666667,positive
736,"Fuel subsidies are intended for people who need them, so far, fuel subsidies have been enjoyed by the upper class, East Nusa Tenggara residents who support this government policy.",0.19999999999999998,positive
738,"Residents of East Nusa Tenggara, come on, let's support the adjustment of fuel prices so that the subsidized fuel funds distributed by the government are more targeted and more beneficial to society",0.5,positive
739,"alhamdulillah, direct cash assistance, fuel subsidies from the government, will soon be heard by the people of North Sumatra",0.1,positive
755,East Nusa Tenggara is very happy for the government to adjust the price of fuel oil so that the people will be more prosperous,0.75,positive
763,"From the explanation, we should have understood that the government's policy in setting new fuel prices was based on the interests of the people",0.13636363636363635,positive
764,"All Papuan youths support the government's cool fuel price adjustment, Banten's right policy",0.31785714285714284,positive
765,"In anticipation of the global crisis, the government of Great Banten has made adjustments to fuel prices",0.4,positive
766,Member of Commission VII DPR RI Mulyanto urges the government to lower subsidized fuel oil prices due to falling world crude oil prices,-0.4125,negative
770,The adjustment of fuel oil has been planned very carefully by the government so that the people will feel the positive impact of the Bangka Belitung Islands,0.04863636363636363,positive
784,"We, citizens of North Sumatra, fully support the government's policy of diverting the fuel subsidy budget to social assistance, all for the welfare of the Indonesian people",0.03333333333333333,positive
785,"let's be wise, the benefits of direct cash assistance from the government direct cash assistance is one of the compensation for adjusting the price of fuel oil in East Kalimantan",0.3,positive
786,"the right decision, the government policy is right to adjust the price of subsidized fuel oil, all for the sake of distributing subsidies that are right on target, the chatter of North Sumatran residents",0.2857142857142857,positive
788,"East Nusa Tenggara, direct fuel oil cash assistance from the government really helps ease the burden on the community and there are many other benefits",0.16875,positive
789,"the decision to adjust the price of fuel oil is right, the Indonesian people must be smart. The efforts made by the government are to provide equal distribution of subsidies for all Indonesian people, the people of North Sumatra chattered",0.16666666666666666,positive
