,tweet,sentimen
1077,great government taken right step adjusting price Banten fuel,positive
1453,"immediately, term method registering direct cash assistance umkm Rp.",positive
128,Adjusting fuel oil mature step government save finance Bangka Belitung Archipelago,positive
802,The government ensures direct fuel oil cash assistance right target people Riau Islands,positive
28,North Sumatra support government's policy diverting fuel subsidy direct cash assistance order realize targeted distribution subsidy,positive
1207,government provides direct fuel oil cash assistance poor citizen rich Bengkulu,positive
882,"domino effect, mean fuel oil become basic human need, that's wrong, yes, government, allowed fuel oil eventually become basic human need, sir, official time, said wrong thing",negative
510,government made adjustment price fuel oil contain inflation Sulawesi supporting policy adjusting fuel price,positive
675,All economist agree fuel-oil social bearing policy form government's partiality people Central Sulawesi,positive
151,"Complaint service government assistance Central Java, please report irregularity government assistance due increase fuel oil",negative
244,"East Nusa Tenggara, direct fuel oil cash assistance government really help ease burden community many benefit",positive
714,"The government good, yes, gas station price go up, even Ron fallen, eh, Pertalite, Ron care people, small holding fuel price",positive
543,government continues make effort ensure distribution direct fuel oil cash assistance right target support distribution direct cash assistance North Sumatra,positive
544,government distributes direct fuel oil cash assistance realize use subsidy right target support distribution direct cash assistance North Sumatra,positive
639,"sometimes think it, narrative actually government increasing fuel price cutting fuel price subsidies, keyword subsidy",negative
697,The policy bearing social fuel oil form government's alignment people West Papua October,positive
1289,Residents received direct fuel oil cash assistance North Sumatra government,positive
1312,Adjusting price fuel oil right step avoid appreciation state budget crisis Jambi,positive
423,willing stand line reduce burden government fuel subsidy,positive
910,"Ministry Trade intensifying competency improvement human resource functional trade sector special region Yogyakarta, DIY, line government's effort control inflation rate increase fuel price",positive
1171,"In fact, helped government, recently complained fuel subsidy high",negative
659,adjustment fuel price government appropriate,positive
797,All economist agree fuel-oil social bearing policy form government's partiality people West Sumatra,positive
1480,community grateful government distributing direct fuel cash assistance really help community's economy support distribution direct cash assistance North Sumatra,positive
1201,"state budget broken, government need adjust price fuel oil reducing subsidy Jambi",negative
99,"Adjusting price fuel oil government's commitment realizing use subsidy right target North Maluku, Ternate",positive
850,"rich people grateful government hears complaint price first type fuel oil & dexlite lowered poor people, patient, turn government also lower price pertalite & diesel",negative
448,Bangka Belitung Islands The adjustment fuel price government precise subsidy right target,positive
1455,"So far, rich people benefited fuel subsidies, people Sulawesi supporting government policy regarding direct fuel cash assistance",positive
755,distribution fuel oil direct cash assistance government's commitment maintain purchasing power le fortunate Bangka Belitung Islands,positive
976,government able maintain economy amid adjustment price fuel oil south sulawesi,positive
115,"current price fuel oil still reasonable friends, doubt government adjusting price fuel oil policies, government people, including people North Kalimantan",positive
777,"president jokowi directly inspected distribution direct fuel cash assistance, continue support Banten government program sir",positive
72,"hundred thousand people Indonesia received benefit direct cash assistance officially begun distributed government form relocation West Papua fuel oil subsidies, received bltbbm",positive
845,"Reply Moeldoko's statement, fuel oil student wrongly targeted government",negative
537,distribution direct fuel cash assistance government's commitment realize use subsidy right target support distribution direct cash assistance North Sumatra,positive
849,transfer fuel subsidy provided government must right target,positive
174,"let's wise take advantage direct cash assistance Jambi government, support direct cash assistance fuel oil",positive
87,government's policy diverting fuel subsidy direct cash assistance appropriate increase welfare people North Sumatra,positive
551,Jokowi government accelerates distribution direct fuel oil cash assistance people Sulawesi guarding distribution fuel oil cash direct assistance,positive
705,"Aceh News Indonesian people, especially Aceh, strongly support government's move adjust fuel price",positive
314,The people North Sumatra support government adjust fuel price subsidy right target North Sumatra,positive
1420,"You ask first, result different, ask first, result different, agree government increasing fuel price DPR, agree, people agree sex offenders,",positive
600,Adjusting price fuel oil government's effort make fuel subsidy targeted le fortunate communities.,positive
1094,subsidy adjustment fuel oil transferred government education health sector le fortunate Bangka Belitung Islands,positive
599,"need u make fuss demonstration increase fuel prices, government adjusting price fuel oil subsidy right target underprivileged.",positive
277,government increased quota subsidized fuel oil pertalite diesel fuel early october naruto wakanda forever ajeng bank mandiri ade armando noon army heart people,positive
1033,support government's appreciation government's appreciation direct fuel oil cash assistance program South Sumatra,positive
1383,"The geopolitical turmoil currently happening, war Russia Ukraine, cannot denied effect increasing global commodity prices. The implication government, Pertamina, forced increase fuel prices.",negative
763,"thank God, finally government started distributing direct fuel oil cash assistance region Indonesia, support distribution direct cash assistance, North Sumatra",positive
835,adjusting price fuel oil fulfill principle justice underprivileged community ensuring economic sustainability people Sulawesi supporting government policy,positive
1216,"price fuel oil must adjusted currently global geopolitics make difference selling price subsidized fuel oil high price, together support government adjust price fuel oil West Kalimantan",positive
559,The government's adjustment fuel price correct prioritizes subsidy economically weak Gorontalo community,negative
684,"Jambi fully support adjustment fuel price development education, health government infrastructure provide social protection",positive
